deduplicated_event_id,title,event_date,event_type,victim_organization_name,victim_organization_industry,records_affected,severity_category,primary_stakeholder_category,impact_type,confidence_score,model_used,created_at
0f11025b-f57f-4e1e-96d8-1162cbd0076c,Australian Human Resources Institute (AHRI) Website Compromise,2024-02-01,CyberEventType.MALWARE,,,0,C6,Member(s) of the public,Unsuccessful low-level malicious attack,0.6,gpt-4o,2025-11-18T16:48:04.975799
ab8116a7-e895-4526-9889-955da6927ccc,Suncorp Bank Data Breach and Customer Funds Theft,2024-02-01,CyberEventType.DATA_BREACH,,,49000000,C1,Member(s) of the public,Extensive compromise,0.9,gpt-4o,2025-11-18T16:48:04.975799
45ebbf0e-b28d-4b5e-bca1-481e440f39a5,Ticketek customer details exposed in cybersecurity breach | Data ...,2024-02-01,CyberEventType.DATA_BREACH,,,17600000,C1,Member(s) of the public,Extensive compromise,0.9,gpt-4o,2025-11-18T16:48:04.975799
431f6229-69e4-48e1-b2f0-4364508a91ec,Untitled Event,2024-02-01,CyberEventType.DATA_BREACH,,,355384,C2,Member(s) of the public,Extensive compromise,0.8,gpt-4o,2025-11-18T16:48:04.975799
41070c84-b396-4ac2-a320-55a91c280828,Cyber security: A month in retrospect (Australia) - February 2024 ...,2024-01-31,CyberEventType.RANSOMWARE,Ann & Robert H. Lurie Children's Hospital of Chicago,Healthcare,792000,C2,Regulated critical infrastructure,Extensive compromise,0.9,gpt-4o,2025-11-18T16:48:04.975799
d3a141fa-a6a3-4316-b43b-61ce24fbca21,DJI suffers alleged data breach at the hands of R00TK1T,2024-01-31,CyberEventType.DATA_BREACH,,,25000000,C1,Large organisation(s),Extensive compromise,0.9,gpt-4o,2025-11-18T16:48:04.975799
42abdf4e-72f9-4369-bd41-166da957b1c8,Lender’s website down 10 days after major hack,2024-01-29,CyberEventType.INFRASTRUCTURE_ATTACK,Balmain,Finance,,C6,Regulated critical infrastructure,Sustained disruption of essential systems and associated services,0.7,gpt-4o,2025-11-18T16:48:04.975799
411272ef-8914-422b-b0e1-117b090d24a4,"The cybersecurity incident reported at the inaccessible ZircoDATA URL refers to a major data breach involving **ZircoDATA**, an Australian data management and storage company, which was compromised by the Black Basta ransomware group in early 2024[1][2][3][4].",2024-01-24,CyberEventType.RANSOMWARE,ZircoDATA Pty Ltd,Technology,,C6,Large organisation(s),Extensive compromise,0.7,gpt-4o,2025-11-18T16:48:04.975799
86f6a89f-f1e5-4b31-900d-d78d83f798ed,Internet provider Tangerine suffers cyberattack,2024-01-22,CyberEventType.DATA_BREACH,,,470000,C2,Regulated critical infrastructure,Extensive compromise,0.9,gpt-4o,2025-11-18T16:48:04.975799
ee94aa0a-4201-4b07-8d1d-c38ae490d7d9,The Iconic denies responsibility for data breach,2024-01-15,CyberEventType.DATA_BREACH,,Retail,,C6,Large organisation(s),Unsuccessful low-level malicious attack,0.7,gpt-4o,2025-11-18T16:48:04.975799
dd6f543c-b878-4369-a20f-8f864f6ceeab,Print music giant Hal Leonard Australia falls victim to Qilin ransomware,2024-01-08,CyberEventType.RANSOMWARE,Hal Leonard Australia Pty Ltd,Retail,,C6,Large organisation(s),Isolated compromise,0.7,gpt-4o,2025-11-18T16:48:04.975799
611a41ff-aeda-4832-a6b2-7241e14f45e1,Aussie printing company suffers alleged 300Gb data breach,2024-01-01,CyberEventType.DATA_BREACH,Advance Press,Manufacturing,,C6,Medium-sized organisation(s),Isolated compromise,0.7,gpt-4o,2025-11-18T16:48:04.975799
9ade9c53-890c-46c1-b3ec-845689183ea0,Monash Health caught up in ZircoDATA ransomware data breach,2024-01-01,CyberEventType.RANSOMWARE,Monash Health,Healthcare,,C6,Regulated critical infrastructure,Isolated compromise,0.7,gpt-4o,2025-11-18T16:48:04.975799
7317f2dd-82c6-49de-9dc8-6010dde01c3f,"Labor hit by major government data breach, millions of files stolen from key departments",2024-01-01,CyberEventType.DATA_BREACH,Australian Labor Party,Government,,C6,Federal government,Extensive compromise,0.6,gpt-4o,2025-11-18T16:48:04.975799
5a02371a-4778-431b-bbc7-b95653f03243,Eagers Automotive Cyber Attack,2024-01-01,CyberEventType.RANSOMWARE,,Retail,,C6,Large organisation(s),Isolated compromise,0.7,gpt-4o,2025-11-18T16:48:04.975799
059486a2-cf6f-4f6a-a381-40d5fee5a991,ZircoDATA data breach | NSW Government,2024-01-01,CyberEventType.DATA_BREACH,,,0,C6,State government,Isolated compromise,0.7,gpt-4o,2025-11-18T16:48:04.975799
a097497d-58ee-4e59-84f1-a2d35ec073c5,The University of Notre Dame Australia confirms cyber incident ...,2024-01-01,CyberEventType.OTHER,,,0,C6,Academia/R&D,Unsuccessful low-level malicious attack,0.6,gpt-4o,2025-11-18T16:48:04.975799
5a8ad061-3932-4bf7-969f-581804fbb6fd,AnyDesk resets passwords after breach,2023-12-31,CyberEventType.DATA_BREACH,AnyDesk Software GmbH,Technology,18000,C4,Large organisation(s),Isolated compromise,0.8,gpt-4o,2025-11-18T16:48:04.975799
7e97a0d9-5023-4d8d-89cf-1f3afc2def2b,LockBit 3.0 Claims Attack on Australian Auto Dealer Eagers,2023-12-27,CyberEventType.RANSOMWARE,Eagers Automotive Limited,Retail (Automotive),,C6,Large organisation(s),Isolated compromise,0.7,gpt-4o,2025-11-18T16:48:04.975799
1746e23d-9a88-4331-932d-9cfb7ff764bd,Customers warned after major car dealership group Eagers Automotive hacked,2023-12-27,CyberEventType.OTHER,A.P. Eagers Limited,Retail,,C6,Large organisation(s),Isolated compromise,0.7,gpt-4o,2025-11-18T16:48:04.975799
02009034-4e45-476f-bf88-7f6f4dd250e8,Eagers Automotive halts trading following cyber attack,2023-12-25,CyberEventType.RANSOMWARE,A.P. Eagers Limited,Retail,,C6,Large organisation(s),Isolated compromise,0.7,gpt-4o,2025-11-18T16:48:04.975799
ece48e25-0561-450b-b944-7317653b535b,An update from St Vincent's Health Australia - St Vincent's Hospital ...,2023-12-19,CyberEventType.OTHER,,,30000,C3,Member(s) of the public,Isolated compromise,0.75,gpt-4o,2025-11-18T16:48:04.975799
1cfc32ce-ce29-4a6e-952f-75f54e459866,Yakult Australia confirms 'cyber incident' after 95 GB data leak,2023-12-15,CyberEventType.DATA_BREACH,Yakult Australia Pty. Ltd.,Manufacturing,,C6,Large organisation(s),Isolated compromise,0.7,gpt-4o,2025-11-18T16:48:04.975799
49bc648c-211b-40a2-8754-962fa82a8270,Thousands of residents in affluent Sydney suburbs affected by cyberattack,2023-12-15,CyberEventType.DATA_BREACH,Woollahra Municipal Council,Government,,C6,Local government,Isolated compromise,0.7,gpt-4o,2025-11-18T16:48:04.975799
e5b55c71-46f8-4358-b30a-e448beac43e5,"Yakult Australia targeted in cyber attack, employee files published on dark web",2023-12-15,CyberEventType.RANSOMWARE,,Manufacturing,9000,C4,Large organisation(s),Isolated compromise,0.85,gpt-4o,2025-11-18T16:48:04.975799
0b2af30e-755b-4aa8-9606-75b6763f522b,Yakult Australia confirms cyber incident,2023-12-15,CyberEventType.DATA_BREACH,,,0,C6,Large organisation(s),Isolated compromise,0.6,gpt-4o,2025-11-18T16:48:04.975799
85423724-d49a-4bd5-bc42-70fe4f67493a,Patient data hacked at Canberra medical centre,2023-12-12,CyberEventType.DATA_BREACH,,Healthcare,,C6,Regulated critical infrastructure,Isolated compromise,0.7,gpt-4o,2025-11-18T16:48:04.975799
50c6b570-9bf7-4ed8-8868-f2fe9a350c41,Russia-linked group could be behind Australian state court cyber ...,2023-12-08,CyberEventType.STATE_SPONSORED_ATTACK,,,0,C6,State government,Unsuccessful low-level malicious attack,0.7,gpt-4o,2025-11-18T16:48:04.975799
5826c892-550d-4bc9-b841-35cc64d85890,Nissan Motor Corporation and Nissan Financial Services data breach,2023-12-05,CyberEventType.DATA_BREACH,,,100000,C3,Large organisation(s),Extensive compromise,0.8,gpt-4o,2025-11-18T16:48:04.975799
601baf99-884d-45d5-a9a9-ac9f99c2495f,Nissan's Australian and New Zealand operations hit by cyber attack ...,2023-12-05,CyberEventType.RANSOMWARE,,,100000,C3,Large organisation(s),Extensive compromise,0.85,gpt-4o,2025-11-18T16:48:04.975799
01a1a0cf-e251-4b68-bdfa-359381014ddf,Nissan discloses cyber incident in Australia and NZ - iTnews,2023-12-05,CyberEventType.OTHER,Nissan Motor Corporation (Australia) Pty Ltd and Nissan Financial Services Australia Pty Ltd,Transportation,100000,C3,Large organisation(s),Isolated compromise,0.85,gpt-4o,2025-11-18T16:48:04.975799
e742ede6-9346-4e49-8720-3321433ec6dd,Nissan A/NZ's outsourced cyber incident call centre breached,2023-12-05,CyberEventType.DATA_BREACH,,,100000,C3,Large organisation(s),Extensive compromise,0.8,gpt-4o,2025-11-18T16:48:04.975799
2cd316c8-828b-49bc-ae9d-9e3913170dd5,Cyber security: Two months in retrospect (Australia) - December ...,2023-12-02,CyberEventType.RANSOMWARE,"Austal USA, LLC",Manufacturing,,C6,Large organisation(s),Isolated compromise,0.7,gpt-4o,2025-11-18T16:48:04.975799
4f335cc0-7d37-460b-a15b-bfe38b0b11ac,US Navy shipbuilder Austal says cyber incident had 'no impact on ...,2023-12-02,CyberEventType.RANSOMWARE,Austal USA LLC,Manufacturing,,C6,Large organisation(s),Unsuccessful low-level malicious attack,0.75,gpt-4o,2025-11-18T16:48:04.975799
f42d456c-fbfb-4c85-a06d-3b48695d6c5e,Australia's Eagers Automotive finds unauthorized access to parts of ...,2023-12-01,CyberEventType.OTHER,Eagers Automotive Limited,Transportation,,C6,Large organisation(s),Isolated compromise,0.7,gpt-4o,2025-11-18T16:48:04.975799
7148c411-202f-46dd-aa35-e073046be397,Serious vulnerabilities in Atlassian products including Confluence ...,2023-12-01,CyberEventType.VULNERABILITY_EXPLOIT,Atlassian Corporation Plc,Technology,,C6,Large organisation(s),Isolated compromise,0.7,gpt-4o,2025-11-18T16:48:04.975799
e964c78a-962c-4917-8f4f-94702d596bf5,Former QFES contractor investigated over alleged Rural Fire Service information breach,2023-12-01,CyberEventType.DATA_BREACH,Queensland Fire and Emergency Services,Government,,C6,State government,Isolated compromise,0.7,gpt-4o,2025-11-18T16:48:04.975799
2855151d-1ff4-4b91-8406-73cc8261cfb5,Catapult college football videos: Company denies security breach,2023-12-01,CyberEventType.DATA_BREACH,,Sports,,C6,Large organisation(s),Unsuccessful low-level malicious attack,0.75,gpt-4o,2025-11-18T16:48:04.975799
1f86b682-c7b8-4a40-87c8-ec43686fc1c5,Cyber Incident - Data Breach | Arts Centre Melbourne,2023-11-29,CyberEventType.DATA_BREACH,,,0,C6,Member(s) of the public,Isolated compromise,0.7,gpt-4o,2025-11-18T16:48:04.975799
8c3d9552-b798-4bf2-9486-ca0fc779b5c8,Aboriginal child protection service contracted by SA government hit by data breach,2023-11-27,CyberEventType.DATA_BREACH,,Social Services,1000,C4,State government,Isolated compromise,0.8,gpt-4o,2025-11-18T16:48:04.975799
619142f5-7085-41ef-b9bb-73e9f5e59d1b,| Recent data breach illustrates travel industry cyber threat,2023-11-25,CyberEventType.DATA_BREACH,,,112000,C3,Member(s) of the public,Extensive compromise,0.75,gpt-4o,2025-11-18T16:48:04.975799
e01c198a-2018-41ed-b715-b5bed4d3b32f,"The Iconic responds to hacking claims, promising refunds to customers",2023-11-25,CyberEventType.PHISHING,,,15000,C4,Member(s) of the public,Isolated compromise,0.75,gpt-4o,2025-11-18T16:48:04.975799
e80acd35-3bc8-40c7-abb3-56d2aced6098,Formal notification about a cyber incident,2023-11-22,CyberEventType.OTHER,,,0,C6,Member(s) of the public,Unsuccessful low-level malicious attack,0.6,gpt-4o,2025-11-18T16:48:04.975799
4d947607-b494-41a3-b90c-aba4a41cabff,CBA-owned Tangerine Telecom in mass data breach,2023-11-22,CyberEventType.DATA_BREACH,,,232000,C2,Large organisation(s),Extensive compromise,0.85,gpt-4o,2025-11-18T16:48:04.975799
83b9cfb4-e4e2-4d56-b507-818459106f83,Untitled Event,2023-11-15,CyberEventType.DATA_BREACH,,,0,C6,Member(s) of the public,Unsuccessful low-level malicious attack,0.6,gpt-4o,2025-11-18T16:48:04.975799
eb9ac51d-5356-4d90-a8da-f54c5e39a470,Cloudflare server breached using old credentials from previous attack,2023-11-14,CyberEventType.DATA_BREACH,"Cloudflare, Inc.",Technology,,C6,Large organisation(s),Isolated compromise,0.75,gpt-4o,2025-11-18T16:48:04.975799
f721eae0-b43b-4dd0-9da8-8e5e5f0d6907,List of Data Breaches and Cyber Attacks in Australia 2018-2025,2023-11-10,CyberEventType.OTHER,,Transportation,,C6,Regulated critical infrastructure,Unsuccessful low-level malicious attack,0.6,gpt-4o,2025-11-18T16:48:04.975799
5e3e9b0f-895d-45d4-9abe-6c3d64d544f6,DP World Australia Cybersecurity Incident,2023-11-10,CyberEventType.DATA_BREACH,,,0,C6,Regulated critical infrastructure,Isolated compromise,0.6,gpt-4o,2025-11-18T16:48:04.975799
1818f31e-dc30-426e-9465-d6aa9c237046,DP World: Australia sites back online after cyber-attack - BBC News,2023-11-10,CyberEventType.INFRASTRUCTURE_ATTACK,,,500000,C2,Regulated critical infrastructure,Sustained disruption of essential systems and associated services,0.8,gpt-4o,2025-11-18T16:48:04.975799
cd7fa825-281d-449e-9e2f-db4067ba5a73,Australia declares 'nationally significant cyber incident' • The Register,2023-11-10,CyberEventType.INFRASTRUCTURE_ATTACK,,,30000,C3,Regulated critical infrastructure,Sustained disruption of essential systems and associated services,0.8,gpt-4o,2025-11-18T16:48:04.975799
8885fffd-384f-42f5-b0aa-8a385876df0d,Major Australian ports shut down following cyber incident | CSO Online,2023-11-10,CyberEventType.OTHER,,,30000,C3,Regulated critical infrastructure,Sustained disruption of essential systems and associated services,0.9,gpt-4o,2025-11-18T16:48:04.975799
6d94a610-3525-425c-bd7f-2514666f5dcb,"Freight giant DP World recovers from cyber attack, but warns ...",2023-11-10,CyberEventType.INFRASTRUCTURE_ATTACK,,,30000,C3,Regulated critical infrastructure,Sustained disruption of essential systems and associated services,0.8,gpt-4o,2025-11-18T16:48:04.975799
d3e1b773-b0c7-4554-bf36-943c3a8dea05,Revealed: St Vincent’s hackers got in with compromised accounts,2023-11-10,CyberEventType.DATA_BREACH,,,0,C6,Member(s) of the public,Isolated compromise,0.6,gpt-4o,2025-11-18T16:48:04.975799
c3e76b4e-5b66-47fd-9164-01dd901db433,University of Wollongong discloses data breach,2023-11-10,CyberEventType.DATA_BREACH,,,30000,C3,Academia/R&D,Isolated compromise,0.85,gpt-4o,2025-11-18T16:48:04.975799
f022dedd-a0b9-4b9e-ad1c-b4d82c6ba32a,Hacker offers the personal details of 25m Aussies for sale,2023-11-10,CyberEventType.DATA_BREACH,,,25000000,C1,Member(s) of the public,Extensive compromise,0.9,gpt-4o,2025-11-18T16:48:04.975799
4a8e24ee-df3e-4e9b-a684-d6e198a08509,Information management | Department of Finance,2023-11-02,CyberEventType.DATA_BREACH,Department of Finance,Government,400,C5,Federal government,Isolated compromise,0.8,gpt-4o,2025-11-18T16:48:04.975799
c34809fb-4329-4396-8de0-5a2ed002c0c1,"A complete look at the MediSecure cyber attack, one of Australia's ...",2023-11-01,CyberEventType.RANSOMWARE,MediSecure Limited,Healthcare,12900000,C1,Regulated critical infrastructure,Extensive compromise,0.9,gpt-4o,2025-11-18T16:48:04.975799
310111bb-650a-4cd9-9cca-af73eba52ed3,BREAKING: MediSecure confirms 12.9m Australians impacted by May data breach,2023-11-01,CyberEventType.DATA_BREACH,,Healthcare,12900000,C1,Regulated critical infrastructure,Extensive compromise,0.9,gpt-4o,2025-11-18T16:48:04.975799
d3cda167-eb19-49dc-b6f1-e11dfe65d109,Cyber ransom payments will need to be disclosed by businesses ...,2023-11-01,CyberEventType.RANSOMWARE,,Healthcare,12900000,C1,Regulated critical infrastructure,Extensive compromise,0.9,gpt-4o,2025-11-18T16:48:04.975799
635b8bd3-1c82-4c72-8c4f-97cb39b1520d,Senior executives affected in largest observed Microsoft Azure data-theft campaign,2023-11-01,CyberEventType.DATA_BREACH,,,100,C5,Member(s) of the public,Isolated compromise,0.75,gpt-4o,2025-11-18T16:48:04.975799
8d5aeab9-2cc5-425c-93e4-d3b55cec0c42,Hackers hit Australian state's court recording database | Reuters,2023-11-01,CyberEventType.INFRASTRUCTURE_ATTACK,Court Services Victoria,Government,10000,C4,State government,Isolated compromise,0.75,gpt-4o,2025-11-18T16:48:04.975799
44921d61-b87b-4f05-a542-55e76ad0ba28,Lost in Transit: The Inspiring Vacations Data Breach – A Wake-Up ...,2023-11-01,CyberEventType.RANSOMWARE,,,112605,C3,Member(s) of the public,Extensive compromise,0.75,gpt-4o,2025-11-18T16:48:04.975799
e7e53bd1-8bc7-41a3-bb43-922b6a066e56,The Iconic Credential Stuffing Attack,2023-11-01,CyberEventType.OTHER,The Iconic Holdings Pty Ltd,Retail,15000,C4,Large organisation(s),Isolated compromise,0.8,gpt-4o,2025-11-18T16:48:04.975799
1d3d3eba-4351-4b0a-912d-2c64095dc1c5,Certis Security Australia suffers email breach,2023-11-01,CyberEventType.DATA_BREACH,Certis Security Australia Pty Ltd,Security,,C6,Large organisation(s),Isolated compromise,0.75,gpt-4o,2025-11-18T16:48:04.975799
e8929ab9-c665-4c07-b158-024d1eac995f,"The inaccessible URL reported a **data breach at the National Disability Insurance Agency (NDIA)**, which occurred in November 2023. The incident involved the unauthorized access and disclosure of sensitive personal information by an NDIA employee, who leaked approximately **11,000 records** to a provider within the National Disability Insurance Scheme (NDIS)[1][2][3][4].",2023-11-01,CyberEventType.DATA_BREACH,National Disability Insurance Agency,Government,11000,C4,Federal government,Isolated compromise,0.85,gpt-4o,2025-11-18T16:48:04.975799
a034fd72-4b9f-4b8f-86f7-24135ef2e6d7,Australian Nursing Home Foundation,2023-11-01,CyberEventType.OTHER,Australian Nursing Home Foundation Limited,Healthcare,,C6,Medium-sized organisation(s),Unsuccessful low-level malicious attack,0.7,gpt-4o,2025-11-18T16:48:04.975799
97eb47cb-fd33-4347-b10f-7f5762fcb247,Exploitation of Unitronics Programmable Logic Controllers (PLCs ...,2023-11-01,CyberEventType.VULNERABILITY_EXPLOIT,,,7000,C4,Regulated critical infrastructure,Isolated compromise,0.75,gpt-4o,2025-11-18T16:48:04.975799
ae7333a8-1a8a-46cf-9214-17a14aa93cfd,MediSecure cyber security incident,2023-11-01,CyberEventType.OTHER,,,12900000,C1,Member(s) of the public,Extensive compromise,0.75,gpt-4o,2025-11-18T16:48:04.975799
68c299e4-ebcf-4143-bcb5-2cd3b6286625,MediSecure cyber incident | NSW Government,2023-11-01,CyberEventType.OTHER,,,12900000,C1,Member(s) of the public,Extensive compromise,0.9,gpt-4o,2025-11-18T16:48:04.975799
ae124dfd-aaf3-4566-8a34-6fbf717a1916,Major Health Information Ransomware Breach in Australia,2023-11-01,CyberEventType.RANSOMWARE,,,12900000,C1,Member(s) of the public,Extensive compromise,0.9,gpt-4o,2025-11-18T16:48:04.975799
faa247de-21b5-467a-bf90-0aea541c5ed6,MediSecure Ransomware Attack and Massive Health Data Breach,2023-11-01,CyberEventType.RANSOMWARE,,,12900000,C1,Member(s) of the public,Extensive compromise,0.9,gpt-4o,2025-11-18T16:48:04.975799
c83adbe6-887c-49c1-90cf-a3b97b717ac3,SA Health patient records accessed in data breach of third-party system Personify Care,2023-10-16,CyberEventType.DATA_BREACH,,,12745,C4,State government,Isolated compromise,0.8,gpt-4o,2025-11-18T16:48:04.975799
3ac4366e-7030-4985-a922-1edf07564e69,SA patient health info deleted in third-party app breach,2023-10-16,CyberEventType.DATA_BREACH,Department for Health and Wellbeing,Healthcare,121,C5,State government,Isolated compromise,0.8,gpt-4o,2025-11-18T16:48:04.975799
78516f87-f416-4395-89cd-22c5bae61be0,DDoS Attack on Australian Ministry of Interior Website,2023-10-06,CyberEventType.DENIAL_OF_SERVICE,Department of Home Affairs,Government,,C6,Federal government,Low-level malicious attack,0.75,gpt-4o,2025-11-18T16:48:04.975799
