entity_id,entity_name,industry,entity_kind,entity_kind_group,org_size,org_size_score,org_size_unknown,size_confidence,employee_size,turnover_size,sector_proxy,prior_records_band,prior_event_number,prior_event_date,prior_event_ids,prior_titles,spell_end_date,next_event_ids,next_titles,duration_days,event,event_number_cat,elapsed_band
5713,Ascom,Technology,organisation,organisation,LARGE,3.0,0,0.9,very_large,unknown,technology,unknown,1,2025-03-16,e6439609-b004-49b2-a658-a834558bf95d,Ascom Cyber Attack,2026-08-05,,,507,0,1,366-730
5717,Australian New Zealand Clinical Trials Registry,Healthcare,organisation,organisation,SMALL,1.0,0,0.7,small,unknown,health,10k-100k,1,2025-02-24,9d1f903e-6658-45a4-91bc-d1da265b388f,Australian clinical trials delayed after cyberattack takes down website for a week,2026-08-05,,,527,0,1,366-730
5721,CI Scientific,Other,organisation,organisation,MEDIUM,2.0,0,0.6,medium,unknown,other,unknown,1,2025-03-11,e7c2e109-afd9-4f4e-8f90-0ac69801e9cd,Exclusive: Aussie laboratory supplier CI Scientific listed by Lynx ransomware,2026-08-05,,,512,0,1,366-730
5749,Louis Vuitton,Other,organisation,organisation,HUGE,4.0,0,0.9,very_large,unknown,other,100k+,1,2025-07-02,806e44ed-4091-46c5-b15d-e3f69158939e,Louis Vuitton confirms Australian customers affected in cyber attack,2026-08-05,,,399,0,1,366-730
5784,Lindian Resources,Other,organisation,organisation,MEDIUM,2.0,0,0.7,small,unknown,other,unknown,1,2025-04-20,fec80239-5b35-476c-81d6-c71a2b146b85,Lindian Resources Flags Security Breach at Kangankunde Rare,2026-08-05,,,472,0,1,366-730
5786,Hertz,Other,organisation,organisation,HUGE,4.0,0,0.9,very_large,unknown,other,1k-10k,1,2024-10-01,d104479a-cbae-4697-97d2-b8e5d01bba79,Hertz says customers’ personal data and driver’s licenses stolen in data breach,2026-08-05,,,673,0,1,366-730
5801,The Fullerton Hotels and Resorts,Other,organisation,organisation,LARGE,3.0,0,0.9,very_large,unknown,other,unknown,1,2025-03-24,739a7fbf-5066-49f9-9c0f-743e956a4457,Fullerton Hotels and Resorts Akira Ransomware Attack,2026-08-05,,,499,0,1,366-730
5815,Hexicor,Technology,organisation,organisation,MEDIUM,2.0,0,0.4,small,unknown,technology,1k-10k,1,2025-04-01,c4a6aa3c-8d10-4e2c-9304-52a3a1f9fbcb,Hexicor ransomware breach (April 2025),2026-08-05,,,491,0,1,366-730
5846,Rest,Financial,organisation,organisation,LARGE,3.0,0,0.8,large,unknown,finance,1k-10k,1,2025-03-01,0f7ac689-884a-4057-9f72-7fd9f70e03e4,REST and AustralianSuper Superannuation Fund Cyber Attack (March 2025),2026-08-05,,,522,0,1,366-730
5862,13cabs,Other,organisation,organisation,LARGE,3.0,0,0.9,large,unknown,other,10k-100k,1,2025-03-01,d71b6cff-4611-4401-bd01-aa171dae5fc1,"13cabs Cyber Incident, Trump Administration Security Issues, And",2026-08-05,,,522,0,1,366-730
5876,The Guardian,Media,organisation,organisation,LARGE,3.0,0,0.8,very_large,unknown,media,<1k,1,2022-12-20,ebbe3b02-cf81-481b-aa0e-1986ace8006f,Guardian Australia staff details compromised in cyberattack,2026-08-05,,,1324,0,1,731-1460
5902,TMA Group of Companies,Other,organisation,organisation,UNKNOWN,2.8546875,1,0.4,unknown,unknown,other,unknown,1,2025-04-10,c65bcfd9-779c-4680-9bb1-8e49dc695b2c,TMA CEO confirms 'business as usual' for print operations following,2026-08-05,,,482,0,1,366-730
5912,Harvest Financial Group,Financial,organisation,organisation,SMALL,1.0,0,0.9,small,unknown,finance,unknown,1,2025-03-28,35dee222-1f32-4ef1-807f-6d02e60600bd,Update - Cyber Attack on Super Funds,2026-08-05,,,495,0,1,366-730
5919,Vertel,Technology,organisation,organisation,MEDIUM,2.0,0,0.8,medium,unknown,technology,unknown,1,2025-04-29,b7a2a520-dc6c-4af6-ab6d-67506b86b02f,Vertel Space Bears Ransomware Attack,2026-08-05,,,463,0,1,366-730
5935,Legal Practice Board of Western Australia,Government,organisation,organisation,MEDIUM,2.0,0,0.7,small,unknown,government,unknown,1,2025-05-01,4c0d5aad-0f29-4f25-8ea6-209cc64238f7,Legal Practice Board cyber attack updates,2026-08-05,,,461,0,1,366-730
5949,Watkins Steel,Other,organisation,organisation,MEDIUM,2.0,0,0.8,medium,unknown,other,unknown,1,2025-04-30,e2d74353-3a9c-43e7-93a9-f53ec23e4d26,Exclusive: Aussie steel subcontractor Watkins Steel confirms Akira ransomware attack,2026-08-05,,,462,0,1,366-730
5955,Freshwater Bay Primary School,Education,organisation,organisation,MEDIUM,2.0,0,0.9,small,unknown,education,unknown,1,2025-04-01,da01df5c-ddc8-4a8f-8a70-ed93aacd2f8b,Freshwater Bay Primary School investigating major security breach,2026-08-05,,,491,0,1,366-730
5966,MKA Accountants,Other,organisation,organisation,MEDIUM,2.0,0,0.7,small,unknown,other,1k-10k,1,2025-05-14,3458189e-839f-48c6-8c5b-744d26edd614,MKA Accountants confirms Qilin ransomware attack and large data breach,2026-08-05,,,448,0,1,366-730
5970,Australian Businesses Gear,Other,organisation,organisation,UNKNOWN,2.8546875,1,0.4,unknown,unknown,other,unknown,1,2025-05-01,d3364f99-1921-4254-ad44-746c83d17d17,Page 4 - Ransomware - data security breach,2026-08-05,,,461,0,1,366-730
5971,M&S Australia,Retail,organisation,organisation,HUGE,4.0,0,0.9,very_large,unknown,retail,unknown,1,2025-02-01,29e9b031-72b8-41db-8d41-a4737657d5e2,M&S Australia cyber incident (February 2025),2026-08-05,,,550,0,1,366-730
5976,3P Corporation,Financial,organisation,organisation,MEDIUM,2.0,0,0.7,small,unknown,finance,1k-10k,1,2025-04-07,42f712dd-e188-4a0c-972c-0fe97786335a,Exclusive: Melbourne-based 3P Corporation breached by Space Bears ransomware,2026-08-05,,,485,0,1,366-730
5989,RISE Racing,Other,organisation,organisation,SMALL,1.0,0,0.9,small,unknown,other,unknown,1,2025-05-12,18d69fbd-a807-44bc-b95e-c58cb89d62fa,RISE Racing statement on recent cyber incident :: Racing Queensland,2026-08-05,,,450,0,1,366-730
5990,Racing Queensland,Other,organisation,organisation,MEDIUM,2.0,0,0.9,medium,unknown,other,10k-100k,1,2024-06-13,668ea714-d4de-424b-8ee2-1a47f88813c3,Exclusive: Medusa ransomware gang demands US$700k payment from Victoria Racing Club,2026-08-05,,,783,0,1,731-1460
5991,Mackay Toyota,Other,organisation,organisation,MEDIUM,2.0,0,0.7,medium,unknown,other,10k-100k,1,2022-03-01,2cbcc116-f121-435a-bbf6-a0469ac83544,Cyber Incident | Mackay Toyota,2026-08-05,,,1618,0,1,>1460
5999,Skeggs Goldstien,Other,organisation,organisation,MEDIUM,2.0,0,0.6,small,unknown,other,unknown,1,2025-05-01,01055d77-a123-480e-96b0-8a5ee98d34b9,Skeggs Goldstien Ransomware Attack,2026-08-05,,,461,0,1,366-730
6038,Atmos,Other,organisation,organisation,SMALL,1.0,0,0.9,small,unknown,other,unknown,1,2025-06-01,5f0706eb-8833-47e9-a83b-6c56ad7259d3,Atmos Cyber incident response process,2026-08-05,,,430,0,1,366-730
6042,Ausfec Limited,Other,organisation,organisation,SMALL,1.0,0,0.4,unknown,unknown,other,unknown,1,2025-02-22,00d651e7-9713-49b6-954c-50f351975ca7,Ausfec Limited ransomware attack (May 2025),2026-08-05,,,529,0,1,366-730
6045,Pressure Dynamics,Other,organisation,organisation,MEDIUM,2.0,0,0.7,medium,unknown,other,unknown,1,2025-06-17,88c6a59c-b8bc-44b1-a5a2-cbaf6983d8f8,Pressure Dynamics DragonForce Ransomware Attack,2026-08-05,,,414,0,1,366-730
6052,Hoy McCormack & Moloney Solicitors,Other,organisation,organisation,SMALL,1.0,0,0.7,small,unknown,other,unknown,1,2025-06-01,367e02e1-b46b-4d3c-9b08-62282404b671,Cyber Incident - Hoy McCormack & Moloney Solicitors,2026-08-05,,,430,0,1,366-730
6075,Ethnic Communities Council of Queensland,,organisation,organisation,MEDIUM,2.0,0,0.9,small,unknown,government,unknown,1,2024-12-01,351f1fd9-dbe4-4c3d-838c-d8bce4dcb59b,Cyber incident / ECCQ Ethnic Communities Council of Queensland,2026-08-05,,,612,0,1,366-730
6082,The Australian National University,Education,organisation,organisation,HUGE,4.0,0,1.0,very_large,unknown,education,10k-100k,1,2025-02-16,4821fce6-dba8-4ade-a70d-a0ccf226bbdf,Australian National University Investigates Alleged Ransomware Attack,2026-08-05,,,535,0,1,366-730
6086,Aussie Medical Clinics,Healthcare,organisation,organisation,LARGE,3.0,0,0.8,large,unknown,health,unknown,1,2025-07-01,826ed2bc-b187-466b-a81e-0a9626424317,AI Ransomware Targeting Aussie Medical Clinics,2026-08-05,,,400,0,1,366-730
6116,Metro South Health,Financial,organisation,organisation,HUGE,4.0,0,1.0,very_large,unknown,finance,unknown,1,2024-01-29,de63acd9-522a-480e-b8ef-25cf1fbcb273,Lender’s website down 10 days after major hack,2025-07-01,84a14980-c187-4361-bb49-2fbbdb660359,Your privacy | Metro South Health,519,1,1,366-730
6116,Metro South Health,Financial,organisation,organisation,HUGE,4.0,0,1.0,very_large,unknown,finance,unknown,2,2025-07-01,84a14980-c187-4361-bb49-2fbbdb660359,Your privacy | Metro South Health,2026-08-05,,,400,0,2,366-730
6141,Office of the OMARA,Government,government_body,government_body,MEDIUM,2.0,0,0.7,medium,unknown,government,unknown,1,2025-05-05,0840be79-7059-47b9-8fc9-555dc9d02307,Australian Office of the Migration Agents Registration Authority discloses accidental data breach,2026-08-05,,,457,0,1,366-730
6149,Ingram Micro,Technology,organisation,organisation,HUGE,4.0,0,1.0,very_large,unknown,technology,unknown,1,2025-07-03,43dc59e8-7f69-40b3-bf7b-e4d3bf624460,Ingram Micro Issues Statement Regarding Cybersecurity Incident,2026-08-05,,,398,0,1,366-730
6165,Metricon Homes,Other,organisation,organisation,LARGE,3.0,0,0.9,large,unknown,other,10k-100k,1,2025-07-21,6c7ee984-3172-48b6-ba5e-2133da207f72,Exclusive: Australia’s largest home builder confirms ransomware attack,2026-08-05,,,380,0,1,366-730
6207,UAP,Government,organisation,organisation,MEDIUM,2.0,0,0.7,small,unknown,government,10k-100k,1,2025-06-23,6846b31a-1261-4119-b2e9-386aee4d83fe,"UAP confirms ransomware attack, personal data and email correspondence exposed",2026-08-05,,,408,0,1,366-730
6243,Australian Office of the Migration Agents Registration Authority,Government,government_body,government_body,MEDIUM,2.0,0,1.0,small,unknown,government,unknown,1,2025-05-05,0840be79-7059-47b9-8fc9-555dc9d02307,Australian Office of the Migration Agents Registration Authority discloses accidental data breach,2026-08-05,,,457,0,1,366-730
6324,iiNet,Technology,organisation,organisation,HUGE,4.0,0,0.9,very_large,unknown,technology,100k+,1,2025-08-16,41aa259b-ea39-4d7b-b127-1e47844050a1,iiNet data breach (August 2025),2026-08-05,,,354,0,1,181-365
6366,Australian Schools,Education,organisation,organisation,UNKNOWN,2.8546875,1,0.9,unknown,unknown,education,unknown,1,2026-05-02,9b36a152-ea75-4504-896e-aa290cdb7abb,Cyberattack drives YubiKey demand in Australian schools,2026-08-05,,,95,0,1,0-180
6374,Australian Dental Association,,organisation,organisation,MEDIUM,2.0,0,0.7,small,unknown,other,unknown,1,2025-08-01,a347c0c1-0327-48e9-8182-e9aea9732e04,Australian Dental Association data breach (August 2025),2026-08-05,,,369,0,1,366-730
6398,Hanson Chambers,Other,organisation,organisation,SMALL,1.0,0,0.9,small,unknown,other,unknown,1,2025-08-26,694d5e2b-b2ab-4f1c-8447-04a7bb48624a,Hanson Chambers Hit by Lynx Ransomware,2026-08-05,,,344,0,1,181-365
6405,Belmont Christian College,Education,organisation,organisation,MEDIUM,2.0,0,0.6,unknown,unknown,education,<1k,1,2025-08-07,fa1808b1-897e-4682-a626-2b937781b58b,Exclusive: Belmont Christian College investigating ransomware claims,2026-08-05,,,363,0,1,181-365
6410,DaVita Inc.,Healthcare,organisation,organisation,HUGE,4.0,0,1.0,very_large,unknown,health,100k+,1,2025-03-24,7e7e266d-5c39-4b2a-90e7-4d56505e6485,DaVita Inc. Healthcare Data Breach,2026-08-05,,,499,0,1,366-730
6440,Scotch College,Education,organisation,organisation,LARGE,3.0,0,0.9,large,unknown,education,unknown,1,2025-08-09,33ad7031-26af-4c7f-b037-b78e8ccd0ee5,Scotch College Breach Causes System Outage,2026-08-05,,,361,0,1,181-365
6463,Jaguar Land Rover,Other,organisation,organisation,HUGE,4.0,0,0.9,very_large,unknown,other,1k-10k,1,2025-08-31,62cfe72f-077f-4c90-b42e-a3c6d12b6e9c,Jaguar Land Rover hit by cyber incident,2026-08-05,,,339,0,1,181-365
6469,The Property Business Australia,Other,organisation,organisation,SMALL,1.0,0,0.7,small,unknown,other,unknown,1,2025-09-16,c8f7de99-3c2e-462c-98fa-f6878bcda280,Kairos Ransomware Attack on The Property Business Australia,2026-08-05,,,323,0,1,181-365
6474,Toowoomba pharmacy,Healthcare,organisation,organisation,MEDIUM,2.0,0,0.9,small,unknown,health,unknown,1,2025-08-30,efd77a62-1517-4e43-91c8-bdc5283dd511,Ransomware hackers strike Toowoomba pharmacy as businesses,2026-08-05,,,340,0,1,181-365
6496,Loyola College,Education,organisation,organisation,LARGE,3.0,0,0.8,large,unknown,education,100k+,1,2025-08-29,a66207c8-a1a1-45ea-bb59-daac58ab6d1e,Exclusive: Victoria’s Loyola College confirms cyber incident,2026-08-05,,,341,0,1,181-365
6501,Intellect Systems,Technology,organisation,organisation,MEDIUM,2.0,0,0.6,medium,unknown,technology,unknown,1,2025-03-24,92b26a03-217c-4090-8c20-7e396f56c459,Akira Ransomware Attack on Intellect Systems (Quanta Services Subsidiary),2026-08-05,,,499,0,1,366-730
6542,Micro-Star International,Technology,unknown,other_or_unknown,LARGE,3.0,0,1.0,very_large,unknown,technology,unknown,1,2023-03-01,0b9e6c30-8780-49a1-9839-8264e8ede268,MSI confirms cyber attack,2026-08-05,,,1253,0,1,731-1460
6551,Benedict,Other,organisation,organisation,LARGE,3.0,0,0.9,large,unknown,other,<1k,1,2025-10-09,44cb4fa6-a8b3-4743-bd03-f7689bfdad2c,Benedict Industries ransomware breach (October 2025),2026-08-05,,,300,0,1,181-365
6563,Asahi,Other,organisation,organisation,HUGE,4.0,0,0.9,very_large,unknown,other,100k+,1,2025-09-29,27c3a426-1f50-4584-bec9-1a79e4dca34d,"Exclusive: Qilin ransomware affiliate claims Asahi hack, Aussie data compromised",2026-08-05,,,310,0,1,181-365
6578,Vinomofo Pty Ltd,Other,organisation,organisation,MEDIUM,2.0,0,1.0,medium,unknown,other,100k+,1,2022-09-01,fec9c4f3-e09f-470b-89c5-9089756a7618,"Vinomofo data breach: 500,000 customers at risk after wine dealer hit by cyber-attack",2026-08-05,,,1434,0,1,731-1460
6652,ReadyTech Holdings Limited,Technology,organisation,organisation,LARGE,3.0,0,0.9,medium,unknown,technology,10k-100k,1,2025-10-16,b03e7ac8-54a8-4b7f-bffe-5f56c73e0347,Update on cyber incident and injunction » ReadyTech,2026-08-05,,,293,0,1,181-365
6703,CBS Tasmania,,organisation,organisation,LARGE,3.0,0,0.9,large,unknown,other,unknown,1,2025-10-10,3649f8d7-f600-4bd0-a95e-e091def88f7a,Community Based Support Ltd Lynx ransomware breach (October 2025),2026-08-05,,,299,0,1,181-365
6719,Dodo,Telecommunications,organisation,organisation,LARGE,3.0,0,0.9,large,unknown,telecom_transport,1k-10k,1,2025-10-17,52510523-c9e4-428c-baf8-22b871c4bf96,Dodo parent company Vocus confirms cyber attack hits customer,2026-08-05,,,292,0,1,181-365
6777,Facade Innovations,Other,organisation,organisation,MEDIUM,2.0,0,0.9,medium,unknown,other,<1k,1,2025-11-13,7e543fe9-270e-46c4-ae15-1a710983eb70,INC Ransom ransomware attack on Facade Innovations,2026-08-05,,,265,0,1,181-365
6799,Point Lonsdale Medical Group (PLMG),Healthcare,organisation,organisation,SMALL,1.0,0,0.9,small,unknown,health,unknown,1,2025-11-01,ab21bbc0-281d-48d4-a967-c34bbe2083df,Point Lonsdale Medical Group (PLMG) Cyber Attack,2026-08-05,,,277,0,1,181-365
6803,OpenAgent,Technology,organisation,organisation,MEDIUM,2.0,0,0.7,medium,unknown,technology,10k-100k,1,2025-10-28,2a84d595-208b-48f9-befc-a3c030527dd4,Notice of cyber incident on Openagent.com.au,2026-08-05,,,281,0,1,181-365
6806,Australian airport,Transportation,organisation,organisation,UNKNOWN,2.8546875,1,0.9,unknown,unknown,telecom_transport,unknown,1,2025-11-11,7cf936c6-0d65-4556-ab6e-2971b78fe428,Security News: Latest & Breaking Security Headlines & News,2026-08-05,,,267,0,1,181-365
6833,Vocus,Telecommunications,organisation,organisation,LARGE,3.0,0,0.8,very_large,unknown,telecom_transport,1k-10k,1,2025-10-17,52510523-c9e4-428c-baf8-22b871c4bf96,Dodo parent company Vocus confirms cyber attack hits customer,2026-08-05,,,292,0,1,181-365
6843,Mango,Retail,organisation,organisation,HUGE,4.0,0,0.7,very_large,unknown,retail,unknown,1,2025-10-14,95932818-1c20-40ce-b0d4-fdb1801ccf6f,Mango warns Aussie customers after third-party data breach,2026-08-05,,,295,0,1,181-365
6881,Queensland Fire Department,Government,organisation,organisation,LARGE,3.0,0,1.0,very_large,unknown,government,unknown,1,2025-10-08,8f6e558c-068b-46c1-a3cf-029d8e86450e,Privacy | Queensland Fire Department,2026-08-05,,,301,0,1,181-365
7014,NSW Reconstruction Authority,Government,organisation,organisation,LARGE,3.0,0,1.0,medium,unknown,government,1k-10k,1,2025-03-12,83e16566-3a89-4dc8-816d-e49b06574517,Statement relating to the NSW Reconstruction Authority data breach,2026-08-05,,,511,0,1,366-730
7040,Tasmanian government agencies,Government,organisation,organisation,HUGE,4.0,0,1.0,very_large,unknown,government,unknown,1,2025-10-16,9d5654da-1128-433c-8a7e-451c35876648,Tasmanian gov agencies impacted by cyber attack,2026-08-05,,,293,0,1,181-365
7366,Australian estate agencies,Other,organisation,organisation,LARGE,3.0,0,0.7,very_large,unknown,other,unknown,1,2025-10-17,086c2b36-0bc5-4532-a5a3-2c9577c9c330,Australian estate agencies hit by Radar ransomware attack,2026-08-05,,,292,0,1,181-365
7485,Kmart,Retail,organisation,organisation,HUGE,4.0,0,0.9,very_large,unknown,retail,unknown,1,2020-06-01,baca48ea-8c2f-4048-8e1c-14819a8229b6,Australian retailer Kmart breaches privacy with facial recognition,2026-08-05,,,2256,0,1,>1460
7646,Western Australian Government,Government,government_body,government_body,HUGE,4.0,0,0.9,very_large,unknown,government,unknown,1,2025-05-21,3eab98fa-985a-4f83-bd0c-2ea404d7dd96,Statement regarding reported health data breach in Western Australia,2026-08-05,,,441,0,1,366-730
7769,Ansell,Other,unknown,other_or_unknown,HUGE,4.0,0,0.9,very_large,unknown,other,unknown,1,2025-10-01,8d6df0e8-7001-45f4-aba3-45c126235ba9,Ansell Limited Cyber Incident,2026-08-05,,,308,0,1,181-365
7917,Master Wealth Control Pty Ltd,Other,organisation,organisation,SMALL,1.0,0,0.7,small,unknown,other,unknown,1,2026-02-27,57d9bc41-b11f-4ccd-9fa5-1a3d5626ef3f,Grubisa companies interfered with Australians’ privacy by scraping data,2026-08-05,,,159,0,1,0-180
7918,DG Institute,Other,organisation,organisation,SMALL,1.0,0,0.9,small,unknown,other,unknown,1,2026-02-27,57d9bc41-b11f-4ccd-9fa5-1a3d5626ef3f,Grubisa companies interfered with Australians’ privacy by scraping data,2026-08-05,,,159,0,1,0-180
8899,Regis Resources,Other,organisation,organisation,LARGE,3.0,0,0.9,large,unknown,other,unknown,1,2025-11-01,2096b8e3-6fc7-476f-ac08-9a8dbfc1639c,Regis Resources cyber intrusion (2025),2026-08-05,,,277,0,1,181-365
8936,Victorian Department of Education,Government,organisation,organisation,HUGE,4.0,0,1.0,very_large,unknown,government,100k+,1,2026-01-01,907a8b68-cb73-4ad0-ae6b-de4747eedaed,Victorian Department of Education Data Breach,2026-08-05,,,216,0,1,181-365
9051,BOQ,Financial,organisation,organisation,LARGE,3.0,0,1.0,very_large,unknown,finance,unknown,1,2025-06-30,665cf6dc-ca13-43f0-b870-c8e85882520a,Qantas cyber incident affects BOQ,2026-08-05,,,401,0,1,366-730
9093,Prosura,Other,organisation,organisation,MEDIUM,2.0,0,0.6,small,unknown,other,100k+,1,2026-01-01,bc4d5bfc-859b-4057-9d36-6b542737dbf9,Prosura data breach and ransomware-style extortion claims,2026-08-05,,,216,0,1,181-365
9236,ManageMyHealth,Other,organisation,organisation,SMALL,1.0,0,0.9,unknown,unknown,health,100k+,1,2025-12-30,b4a59aa6-f56d-4bb9-8335-ce12c6a70f56,The recent cyber security breach involving ManageMyHealth is very,2026-08-05,,,218,0,1,181-365
9547,IKAD Engineering,Other,organisation,organisation,MEDIUM,2.0,0,0.9,medium,unknown,other,unknown,1,2025-06-01,590fe166-e697-46cf-968d-839a566c2ad5,IKAD Engineering Pty Ltd supply chain breach (May 2025),2026-08-05,,,430,0,1,366-730
9654,Australian Wholesale Broadband Network,Other,organisation,organisation,UNKNOWN,2.8546875,1,0.4,unknown,unknown,other,unknown,1,2026-01-01,e60f9c80-1b84-4639-9dd6-22f4855c5f0f,Australian Wholesale Broadband Network Infrastructure Breach,2026-08-05,,,216,0,1,181-365
9925,Avenira Limited,Other,organisation,organisation,MEDIUM,2.0,0,0.8,small,unknown,other,unknown,1,2025-11-17,87aba7b0-1e7b-4143-8efc-47d8036c0e1a,Avenira Limited Ransomware Attack (INC Ransom),2026-08-05,,,261,0,1,181-365
9947,Oscars Group,Other,organisation,organisation,LARGE,3.0,0,0.7,very_large,unknown,other,unknown,1,2025-11-01,7705e6db-9ac1-48dd-90d3-65d42fc57cfb,Oscars Group Medusa Ransomware Attack,2026-08-05,,,277,0,1,181-365
10254,Macquarie Bank,Finance,unknown,other_or_unknown,HUGE,4.0,0,0.95,very_large,unknown,finance,10k-100k,1,2025-07-01,0c8b6662-8335-4fbb-8c54-d5d2ac71f6a0,Callback Scam Campaigns Impersonate Major Australian Banks,2026-08-05,,,400,0,1,366-730
10983,KordaMentha,Other,organisation,organisation,LARGE,3.0,0,0.9,large,unknown,other,unknown,1,2026-06-03,91dbd639-9f32-4e4d-83dd-0080197fd079,Brendan Read - KordaMentha,2026-08-05,,,63,0,1,0-180
11032,Odyssey Accountants,Other,organisation,organisation,UNKNOWN,2.8546875,1,0.4,unknown,unknown,other,unknown,1,2026-03-02,a79010ae-3f6d-49d2-a2ef-ba83d6bf9333,Accounting Firm Hit by Ransomware: Lessons in Cybersecurity,2026-08-05,,,156,0,1,0-180
11101,Hazeldenes,Other,organisation,organisation,LARGE,3.0,0,0.8,very_large,unknown,other,unknown,1,2026-02-19,5752974f-b369-402e-8c43-620cff068636,Hazeldenes Ransomware Attack,2026-08-05,,,167,0,1,0-180
11188,Seagrass Boutique Hospitality Group,Other,organisation,organisation,LARGE,3.0,0,0.7,very_large,unknown,health,unknown,1,2026-02-12,4ae1dc99-df96-4cd1-a24b-d338d4910d95,Seagrass Boutique Hospitality Group ransomware breach (February 2026),2026-08-05,,,174,0,1,0-180
11560,Aeromedical Society of Australasia,,organisation,organisation,SMALL,1.0,0,0.9,small,unknown,health,unknown,1,2026-02-11,94bfa2eb-6c37-4945-8f2c-b112452d18ba,Aeromedical Society of Australasia LockBit Ransomware Attack,2026-08-05,,,175,0,1,0-180
11786,youX,Finance,organisation,organisation,MEDIUM,2.0,0,0.9,small,unknown,finance,10k-100k,1,2025-03-01,4f6211e9-999d-470f-a12e-025462cf9910,Vroom by YouX Data Breach,2026-02-01,cff2b691-6572-4ddd-882d-8b15c76712b5,youX Fintech data breach (February 2026),337,1,1,181-365
11786,youX,Finance,organisation,organisation,MEDIUM,2.0,0,0.9,small,unknown,finance,100k+,2,2026-02-01,cff2b691-6572-4ddd-882d-8b15c76712b5,youX Fintech data breach (February 2026),2026-08-05,,,185,0,2,181-365
11849,"Meta Platforms, Inc.",Technology,organisation,organisation,HUGE,4.0,0,1.0,very_large,unknown,technology,100k+,1,2013-11-02,8988b819-8900-4e6b-a1d1-b74cda5f34e3,Landmark settlement of $50m from Meta for Australian users impacted by Cambridge Analytica incident,2026-08-05,,,4659,0,1,>1460
12248,Epworth HealthCare,Healthcare,organisation,organisation,HUGE,4.0,0,0.9,very_large,unknown,health,unknown,1,2025-06-01,6787966b-1d75-41f5-bf43-d5845a0ef812,Epworth HealthCare ransomware breach,2026-08-05,,,430,0,1,366-730
13027,Regional Australia Bank,Financial,organisation,organisation,LARGE,3.0,0,0.9,large,unknown,finance,<1k,1,2023-02-01,5882b80c-6af2-41f2-b191-195d92c3b08a,Regional Australia Bank CDR Data Breach via Third,2026-08-05,,,1281,0,1,731-1460
14343,Distinctive Systems,Technology,organisation,organisation,MEDIUM,2.0,0,0.8,medium,unknown,technology,unknown,1,2026-01-19,88757002-4c01-40e5-ac2e-0f34b1f4b52f,INC Ransom ransomware attack on Distinctive Systems,2026-08-05,,,198,0,1,181-365
15834,Sonoma Cigarettes,Other,organisation,organisation,UNKNOWN,2.8546875,1,0.4,unknown,unknown,other,unknown,1,2026-03-03,d45c3fe2-dfe3-4e7d-8489-7f5b53c4ce3c,ransomware Australia Sonoma Cigarettes Cyber Incident Response,2026-08-05,,,155,0,1,0-180
15893,VIQ Solutions,Other,organisation,organisation,MEDIUM,2.0,0,0.7,medium,unknown,other,unknown,1,2026-02-01,1521a40b-2195-418d-8b4b-f0a8fc687be8,VIQ Solutions Court Data Breach,2026-08-05,,,185,0,1,181-365
16048,Netstar Australia,Technology,organisation,organisation,MEDIUM,2.0,0,0.6,medium,unknown,technology,unknown,1,2025-12-17,2caf6df7-d148-450c-b665-f8dd59792ab0,Who's Hacked? Latest Data Breaches And Cyberattacks,2026-08-05,,,231,0,1,181-365
18293,Manage My Health,Healthcare,organisation,organisation,UNKNOWN,2.8546875,1,0.4,unknown,unknown,health,unknown,1,2025-12-21,34f04aa7-e2e5-4c5d-9c68-9bd7ede0f315,Executive summary: Inquiry into the cyber security breach affecting,2026-08-05,,,227,0,1,181-365
19211,Mount Barker Co-operative,Other,organisation,organisation,SMALL,1.0,0,0.9,small,unknown,other,unknown,1,2026-02-11,052a103d-b0aa-4501-922a-52d66cc893f0,Qilin Ransomware Targets Mount Barker Co-operative,2026-08-05,,,175,0,1,0-180
22111,LexisNexis,Technology,organisation,organisation,HUGE,4.0,0,1.0,very_large,unknown,technology,100k+,1,2026-02-24,9658392e-1c57-46b1-8fd6-6664ba30e737,LexisNexis cloud breach exposes client data (February 2026),2026-08-05,,,162,0,1,0-180
22119,Podiatry WA,Healthcare,organisation,organisation,SMALL,1.0,0,0.4,small,unknown,health,unknown,1,2026-01-28,1049b5d7-5468-44a6-8649-369bdf11efd1,CL0P Ransomware Attacks Podiatry WA,2026-08-05,,,189,0,1,181-365
22122,Albright Institute,Education,organisation,organisation,MEDIUM,2.0,0,0.7,small,unknown,education,unknown,1,2025-02-10,a925d89f-3e77-475e-95f0-ae4b8d473846,Albright Institute KillSec Ransomware Breach,2026-08-05,,,541,0,1,366-730
22166,Sydney Tools,Other,organisation,organisation,LARGE,3.0,0,0.7,large,unknown,other,unknown,1,2025-02-01,d78b955a-1214-44c6-8b31-0f05bb3847e5,Sydney Tools Data Breach,2026-08-05,,,550,0,1,366-730
22254,Hollard,Other,organisation,organisation,LARGE,3.0,0,0.9,very_large,unknown,other,unknown,1,2026-03-23,c16915d2-c774-482f-8e93-7ad18fe1edea,Contained cyber incident,2026-08-05,,,135,0,1,0-180
22267,NSW Treasury,Government,organisation,organisation,LARGE,3.0,0,1.0,very_large,unknown,government,1k-10k,1,2026-04-01,732bd12d-c226-4fdd-89a9-3d338f94a15d,NSW Treasury data breach (April 2026),2026-08-05,,,126,0,1,0-180
